Respondent,FixID,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,SacID,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction,Paragraph1,Paragraph2,Paragraph3,Paragraph4,Paragraph5,Paragraph6,Text_Area,SubFigure1,SubFigure2,SubFigure3,Figure,Formula,Timestamp
Anonymous 14-11-22 09h35m,398.0,635.3007,456.7032,143425.5666,143708.8602,283.2936,0.5483,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,143446.4412
Anonymous 14-11-22 09h35m,,,,,,,,548.0,143708.8602,143783.8967,75.0365,1.0642,103.9012,8201.0071,-6062.4299,8.8068,0,0,0,1,0,0,1,0,0,0,0,0,143713.0205
Anonymous 14-11-22 09h35m,399.0,669.8542,429.3333,143783.8967,143883.8647,99.968,0.3382,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,143788.0127
Anonymous 14-11-22 09h35m,,,,,,,,549.0,143883.8647,143942.1896,58.3249,2.1425,107.32,6141.1078,-1747.9577,344.9545,0,0,0,1,0,0,1,0,0,0,0,0,143888.059
Anonymous 14-11-22 09h35m,,,,,,,,550.0,143950.5216,143967.1929,16.6714,1.1008,131.6722,14110.9581,-3076.8425,150.7693,0,0,0,1,0,0,1,0,0,0,0,0,143963.0163
Anonymous 14-11-22 09h35m,400.0,732.1627,482.5597,143967.1929,144058.8606,91.6677,0.5742,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,143971.3696
Anonymous 14-11-22 09h35m,,,,,,,,551.0,144058.8606,144075.4952,16.6346,1.175,74.2522,5789.6467,-1781.9489,344.3205,0,0,0,1,0,0,1,0,0,0,0,0,144062.9821
Anonymous 14-11-22 09h35m,,,,,,,,552.0,144100.5014,144117.1828,16.6814,0.4233,50.731,4410.6276,-378.6144,320.7106,0,0,0,1,0,0,1,0,0,0,0,0,144112.9879
Anonymous 14-11-22 09h35m,,,,,,,,553.0,144125.5101,144217.135,91.625,0.3769,94.6585,6274.9566,-5847.7072,102.2005,0,0,0,1,0,0,1,0,0,0,0,0,144137.9898
Anonymous 14-11-22 09h35m,401.0,817.8491,484.7309,144217.135,144408.7785,191.6435,0.3457,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,144221.3062
Anonymous 14-11-22 09h35m,,,,,,,,554.0,144408.7785,144425.4586,16.6801,0.8901,59.0019,5406.9621,-2008.2444,325.9541,0,0,0,1,0,0,1,0,0,0,0,0,144412.9439
Anonymous 14-11-22 09h35m,,,,,,,,555.0,144450.4639,144467.1163,16.6524,0.258,68.7789,4542.9091,,332.4472,0,0,0,1,0,0,1,0,0,0,0,0,144462.9481
Anonymous 14-11-22 09h35m,,,,,,,,556.0,144475.4433,144492.1035,16.6602,0.693,83.2876,7657.2786,-5998.2385,114.1714,0,0,0,1,0,0,1,0,0,0,0,0,144487.9338
Anonymous 14-11-22 09h35m,402.0,884.0232,497.3752,144492.1035,144633.7528,141.6493,0.2152,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,144496.2732
Anonymous 14-11-22 09h35m,,,,,,,,557.0,144633.7528,144642.0859,8.333,,41.2334,2375.1098,,,0,0,0,1,0,0,1,0,0,0,0,0,144637.9169
Anonymous 14-11-22 09h35m,,,,,,,,558.0,144650.4192,144733.7411,83.3219,0.6475,66.5111,4018.7605,-3192.8979,246.9745,0,0,0,1,0,0,1,0,0,0,0,0,144662.915
Anonymous 14-11-22 09h35m,403.0,841.0933,473.6343,144733.7411,144858.7341,124.993,0.3147,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,144737.9071
Anonymous 14-11-22 09h35m,,,,,,,,559.0,144858.7341,144908.7237,49.9896,3.9837,197.8029,14913.7364,-15414.1068,217.4554,0,0,0,1,0,0,1,0,0,0,0,0,144862.8943
Anonymous 14-11-22 09h35m,,,,,,,,560.0,144958.7321,144975.4158,16.6837,0.5283,38.0285,3340.4979,,125.789,0,0,0,0,0,0,1,0,0,0,0,0,144962.892
Anonymous 14-11-22 09h35m,404.0,652.7452,394.3934,144975.4158,145175.3651,199.9493,0.3457,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,144987.9381
Anonymous 14-11-22 09h35m,,,,,,,,562.0,145192.0321,145208.6958,16.6637,0.4566,54.3857,3390.1786,,112.9541,0,1,0,0,0,0,1,0,0,0,0,0,145196.197
Anonymous 14-11-22 09h35m,,,,,,,,563.0,145242.0228,145308.6765,66.6537,1.4987,64.2384,1514.955,-2308.5322,357.1565,0,1,0,0,0,0,1,0,0,0,0,0,145246.1851
Anonymous 14-11-22 09h35m,405.0,731.1888,382.9461,145308.6765,145508.7056,200.0291,0.3707,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,145312.8427
Anonymous 14-11-22 09h35m,,,,,,,,564.0,145508.7056,145533.6656,24.96,0.7609,45.3953,1777.6229,-1771.5288,58.0739,0,0,0,1,0,0,1,0,0,0,0,0,145512.8448
Anonymous 14-11-22 09h35m,,,,,,,,565.0,145550.3385,145641.9915,91.6529,0.5474,84.7248,4032.9383,-4415.5126,165.8378,0,0,0,1,0,0,1,0,0,0,0,0,145562.8262
Anonymous 14-11-22 09h35m,,,,,,,,566.0,145650.3432,145666.9981,16.655,0.4454,53.2061,3669.671,-1981.3506,34.5742,0,0,0,1,0,0,1,0,0,0,0,0,145662.8291
Anonymous 14-11-22 09h35m,,,,,,,,567.0,145683.6547,145716.9833,33.3286,1.0507,90.368,8158.5466,-2153.1,280.8855,0,0,0,1,0,0,1,0,0,0,0,0,145687.8054
Anonymous 14-11-22 09h35m,,,,,,,,568.0,145725.3104,145783.6575,58.3471,0.7899,124.0899,7484.0663,-6639.5154,75.4397,0,0,0,1,0,0,1,0,0,0,0,0,145737.8063
Anonymous 14-11-22 09h35m,,,,,,,,569.0,145800.3181,145816.9567,16.6386,0.531,63.6732,5857.1479,-1574.8028,147.2005,0,0,0,1,0,0,1,0,0,0,0,0,145812.7903
Anonymous 14-11-22 09h35m,,,,,,,,570.0,145825.3124,145850.2936,24.9812,1.0903,90.6559,8777.9763,-3058.8513,296.7984,0,0,0,1,0,0,1,0,0,0,0,0,145837.7871
Anonymous 14-11-22 09h35m,,,,,,,,571.0,145883.6461,145900.3232,16.6771,0.7651,55.9165,4606.5285,,106.5571,0,0,0,1,0,0,1,0,0,0,0,0,145887.828
Anonymous 14-11-22 09h35m,406.0,812.9071,488.3493,145900.3232,146116.9372,216.614,0.3044,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,145912.7784
Anonymous 14-11-22 09h35m,,,,,,,,572.0,146116.9372,146125.2627,8.3256,,53.3288,3063.0339,,,0,0,0,1,0,0,1,0,0,0,0,0,146121.1052
Anonymous 14-11-22 09h35m,,,,,,,,573.0,146133.5918,146158.6202,25.0284,0.8396,64.3161,4971.9097,-2124.6325,21.5493,0,0,0,1,0,0,1,0,0,0,0,0,146137.7634
Anonymous 14-11-22 09h35m,,,,,,,,575.0,146216.9279,146233.6281,16.7002,0.2502,57.7675,3384.6718,-3311.633,264.2894,0,0,0,1,0,0,1,0,0,0,0,0,146221.1134
Anonymous 14-11-22 09h35m,407.0,912.5186,477.765,146283.5804,146816.8796,533.2992,0.3448,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,146287.7448
Anonymous 14-11-22 09h35m,,,,,,,,577.0,146816.8796,146875.1888,58.3092,5.6738,214.0053,17858.4337,-16315.2971,174.9693,0,0,0,1,0,0,1,0,0,0,0,0,146821.0089
Anonymous 14-11-22 09h35m,408.0,617.4605,521.5031,146875.1888,147133.5061,258.3173,0.315,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,146887.6661
Anonymous 14-11-22 09h35m,,,,,,,,578.0,147133.5061,147166.8498,33.3438,1.4398,61.3392,3271.1661,-1265.7154,358.8147,0,0,0,1,0,0,1,0,0,0,0,0,147137.6997
Anonymous 14-11-22 09h35m,,,,,,,,579.0,147175.1458,147200.1865,25.0407,0.5311,32.7297,1463.1613,,358.394,0,0,0,1,0,0,1,0,0,0,0,0,147187.6501
Anonymous 14-11-22 09h35m,409.0,724.2368,512.1974,147200.1865,147358.4744,158.2879,0.2727,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,147212.7212
Anonymous 14-11-22 09h35m,,,,,,,,580.0,147358.4744,147366.8054,8.331,,33.0173,3444.8012,,,0,0,0,1,0,0,1,0,0,0,0,0,147362.6609
Anonymous 14-11-22 09h35m,,,,,,,,581.0,147375.1325,147391.7988,16.6664,0.5657,67.452,4991.3452,-1564.9145,44.6441,0,0,0,1,0,0,1,0,0,0,0,0,147387.6132
Anonymous 14-11-22 09h35m,410.0,765.6785,505.7615,147391.7988,147575.1069,183.3081,0.2149,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,147395.9845
Anonymous 14-11-22 09h35m,,,,,,,,582.0,147575.1069,147600.1077,25.0007,0.905,54.1623,1866.1917,-2594.5454,3.7931,0,0,0,1,0,0,1,0,0,0,0,0,147587.6238
Anonymous 14-11-22 09h35m,411.0,836.6639,503.902,147600.1077,147800.1035,199.9959,0.2047,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,147612.5882
Anonymous 14-11-22 09h35m,,,,,,,,584.0,147825.0889,147850.0639,24.9751,1.1533,69.1934,3617.0784,-3028.1032,248.1986,0,0,0,1,0,0,1,0,0,0,0,0,147837.6185
Anonymous 14-11-22 09h35m,,,,,,,,585.0,147858.3973,147875.0761,16.6789,0.6714,53.2658,4363.0644,,39.5881,0,0,0,1,0,0,1,0,0,0,0,0,147862.5597
Anonymous 14-11-22 09h35m,412.0,886.4688,506.9219,147875.0761,148008.3858,133.3097,0.2901,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,147887.557
Anonymous 14-11-22 09h35m,,,,,,,,586.0,148225.0412,148275.0458,50.0047,2.2739,220.2354,3157.2601,-11953.992,115.555,0,0,0,1,0,0,1,0,0,0,0,0,148237.5176
Anonymous 14-11-22 09h35m,413.0,752.2159,502.7586,148275.0458,148641.6666,366.6207,0.2901,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,148287.5476
Anonymous 14-11-22 09h35m,,,,,,,,587.0,148641.6666,148716.641,74.9745,10.7327,308.4188,16877.8396,-11675.0699,359.0932,0,0,0,0,0,0,0,0,0,0,0,0,148645.8255
Anonymous 14-11-22 09h35m,414.0,1320.9667,499.2167,148716.641,148841.6477,125.0067,0.3802,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,148720.8142
Anonymous 14-11-22 09h35m,,,,,,,,588.0,148841.6477,148899.9677,58.32,10.1703,217.1592,12675.2784,-11882.3251,184.1617,0,0,0,0,0,0,0,0,0,0,0,0,148845.809
Anonymous 14-11-22 09h35m,415.0,802.8349,450.1166,148899.9677,149066.6064,166.6387,0.5394,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,148912.4775
Anonymous 14-11-22 09h35m,,,,,,,,589.0,149066.6064,149074.963,8.3566,,35.7436,840.5009,,,0,0,0,1,0,0,1,0,0,0,0,0,149070.7822
Anonymous 14-11-22 09h35m,,,,,,,,590.0,149091.6253,149099.9752,8.3499,,42.7471,1638.7648,,,0,0,0,1,0,0,1,0,0,0,0,0,149095.7559
Anonymous 14-11-22 09h35m,,,,,,,,591.0,149116.6197,149124.938,8.3183,,34.4367,952.1356,,,0,0,0,1,0,0,1,0,0,0,0,0,149120.7852
Anonymous 14-11-22 09h35m,,,,,,,,592.0,149133.255,149158.2818,25.0268,1.7278,107.8484,5269.8613,,201.6786,0,0,0,1,0,0,1,0,0,0,0,0,149137.4191
Anonymous 14-11-22 09h35m,,,,,,,,593.0,149166.6321,149199.9794,33.3473,0.6486,70.0155,6397.8311,-4602.3575,357.3575,0,0,0,1,0,0,1,0,0,0,0,0,149170.8168
Anonymous 14-11-22 09h35m,,,,,,,,594.0,149241.6444,149249.9844,8.34,,37.6607,1587.1077,,,0,0,0,1,0,0,1,0,0,0,0,0,149245.8197
Anonymous 14-11-22 09h35m,416.0,652.1153,475.2288,149249.9844,149441.564,191.5795,0.2818,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,149262.4574
Anonymous 14-11-22 09h35m,,,,,,,,595.0,149441.564,149466.5699,25.0059,0.8977,53.3262,2605.4585,-952.8859,347.1957,0,0,0,1,0,0,1,0,0,0,0,0,149445.7214
Anonymous 14-11-22 09h35m,417.0,728.181,482.1207,149466.5699,149708.2055,241.6356,0.3764,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,149470.7239
Anonymous 14-11-22 09h35m,,,,,,,,596.0,149708.2055,149724.8661,16.6606,0.5552,42.1519,3810.2689,,327.45,0,0,0,1,0,0,1,0,0,0,0,0,149712.3644
Anonymous 14-11-22 09h35m,,,,,,,,597.0,149741.5206,149774.8657,33.3451,4.0327,187.5177,9467.6422,-7355.4397,355.8942,0,0,0,1,0,0,1,0,0,0,0,0,149745.6861
Anonymous 14-11-22 09h35m,418.0,953.6581,447.5819,149774.8657,150274.802,499.9363,0.3101,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,149795.6996
Anonymous 14-11-22 09h35m,,,,,,,,599.0,150291.4745,150349.7881,58.3136,1.443,69.4552,2897.5805,-2378.4948,198.5603,0,0,0,1,0,0,1,0,0,0,0,0,150295.6227
Anonymous 14-11-22 09h35m,419.0,909.8587,437.3905,150349.7881,150841.3965,491.6083,0.2847,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,150362.3161
Anonymous 14-11-22 09h35m,,,,,,,,600.0,150841.3965,150866.4115,25.015,0.8173,51.0599,3179.4333,,359.3013,0,0,0,1,0,0,1,0,0,0,0,0,150845.5626
Anonymous 14-11-22 09h35m,420.0,965.0678,439.0112,150866.4115,151099.7025,233.291,0.2798,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,150870.5613
Anonymous 14-11-22 09h35m,,,,,,,,601.0,151099.7025,151158.0536,58.351,5.7483,222.4972,13858.9343,-18371.5132,175.0173,0,0,0,1,0,0,1,0,0,0,0,0,151112.2001
Anonymous 14-11-22 09h35m,421.0,660.7211,462.2709,151158.0536,151466.3275,308.274,0.5399,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,151162.2419
Anonymous 14-11-22 09h35m,,,,,,,,602.0,151466.3275,151499.66,33.3325,1.9649,95.31,5081.3297,-4650.4802,353.8845,0,0,0,1,0,0,1,0,0,0,0,0,151470.4943
Anonymous 14-11-22 09h35m,422.0,731.556,475.0578,151499.66,151749.6315,249.9715,0.4032,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,151512.1909
Anonymous 14-11-22 09h35m,,,,,,,,603.0,151749.6315,151766.2951,16.6635,0.4497,61.1965,2856.6047,,0.6366,0,0,0,1,0,0,1,0,0,0,0,0,151762.1285
Anonymous 14-11-22 09h35m,423.0,812.9485,478.8108,151766.2951,152232.921,466.6259,0.2885,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,151770.4616
Anonymous 14-11-22 09h35m,,,,,,,,604.0,152232.921,152257.9579,25.0369,0.8083,48.4171,1953.5242,-1123.7345,2.8271,0,0,0,1,0,0,1,0,0,0,0,0,152237.0813
Anonymous 14-11-22 09h35m,424.0,896.9197,472.4172,152257.9579,152607.8808,349.9229,0.3313,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,152262.1726
Anonymous 14-11-22 09h35m,,,,,,,,605.0,152607.8808,152666.2193,58.3385,4.845,148.0054,4477.2412,-11306.7995,171.8533,0,0,0,1,0,0,1,0,0,0,0,0,152612.0373
Anonymous 14-11-22 09h35m,425.0,635.9533,502.5554,152666.2193,152907.8525,241.6332,0.2397,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,152670.3761
Anonymous 14-11-22 09h35m,,,,,,,,606.0,152907.8525,152924.5342,16.6817,0.478,36.6601,2132.3949,,12.0115,0,0,0,1,0,0,1,0,0,0,0,0,152912.0368
Anonymous 14-11-22 09h35m,,,,,,,,607.0,152941.1976,152966.1806,24.983,4.328,259.0971,14636.4099,-15070.9684,355.5205,0,0,0,1,0,0,1,0,0,0,0,0,152945.362
Anonymous 14-11-22 09h35m,426.0,903.6345,469.1251,152966.1806,153232.8765,266.6959,0.2213,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,152970.3602
Anonymous 14-11-22 09h35m,,,,,,,,608.0,153232.8765,153257.8313,24.9548,1.0426,62.7217,3529.0316,-2689.717,136.9349,0,0,0,1,0,0,1,0,0,0,0,0,153237.0478
Anonymous 14-11-22 09h35m,427.0,846.2442,478.4516,153257.8313,153449.4537,191.6224,0.2944,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,153262.0023
Anonymous 14-11-22 09h35m,,,,,,,,609.0,153449.4537,153466.1067,16.653,0.2915,35.8977,1941.9802,,163.1132,0,0,0,1,0,0,1,0,0,0,0,0,153461.9413
Anonymous 14-11-22 09h35m,428.0,805.1515,474.4697,153466.1067,153741.1123,275.0056,0.2324,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,153470.2721
Anonymous 14-11-22 09h35m,,,,,,,,610.0,153741.1123,153774.4247,33.3124,2.1517,98.8815,4629.8311,-4189.1446,358.9391,0,0,0,1,0,0,1,0,0,0,0,0,153745.2779
Anonymous 14-11-22 09h35m,429.0,902.2976,469.7619,153774.4247,153949.391,174.9662,0.2447,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,153786.9208
Anonymous 14-11-22 09h35m,,,,,,,,611.0,153949.391,153982.7251,33.3341,1.6392,86.4699,4298.2252,-4069.4703,181.3929,0,0,0,1,0,0,1,0,0,0,0,0,153961.9014
Anonymous 14-11-22 09h35m,430.0,758.9128,453.4897,153982.7251,154174.3627,191.6376,0.2919,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,153986.8988
Anonymous 14-11-22 09h35m,,,,,,,,612.0,154174.3627,154224.3883,50.0256,2.4095,84.1895,4681.0634,-3005.6119,12.5674,0,0,0,1,0,0,1,0,0,0,0,0,154186.864
Anonymous 14-11-22 09h35m,431.0,906.9842,495.7898,154224.3883,154491.0113,266.623,0.2956,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,154236.8584
Anonymous 14-11-22 09h35m,,,,,,,,613.0,154491.0113,154574.3446,83.3332,4.4843,123.4459,6481.8598,-5584.3334,181.4003,0,0,0,1,0,0,1,0,0,0,0,0,154495.194
Anonymous 14-11-22 09h35m,,,,,,,,614.0,154615.9864,154632.6589,16.6724,0.3054,36.1575,1963.7466,,191.3099,0,0,0,1,0,0,1,0,0,0,0,0,154620.1486
Anonymous 14-11-22 09h35m,,,,,,,,615.0,154657.6566,154674.4526,16.796,2.3911,149.9379,14964.1747,-1161.972,263.2902,0,0,0,0,0,0,1,0,0,0,0,0,154661.8372
Anonymous 14-11-22 09h35m,,,,,,,,616.0,154716.0602,154740.9708,24.9105,1.5203,90.8658,7918.1936,-3391.9973,79.3803,0,0,0,1,0,0,1,0,0,0,0,0,154736.8015
Anonymous 14-11-22 09h35m,432.0,631.115,515.5258,154740.9708,154957.6138,216.6431,0.3375,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,154745.14
Anonymous 14-11-22 09h35m,,,,,,,,617.0,154957.6138,154965.9466,8.3328,,36.6827,991.7301,,,0,0,0,1,0,0,1,0,0,0,0,0,154961.7804
Anonymous 14-11-22 09h35m,,,,,,,,618.0,155174.2516,155190.9474,16.6958,1.5585,185.7933,,-11958.5308,109.4197,0,0,0,1,0,0,1,0,0,0,0,0,155186.7867
Anonymous 14-11-22 09h35m,,,,,,,,619.0,155199.2748,155224.2484,24.9735,1.2743,84.7876,4863.6339,,123.8759,0,0,0,1,0,0,1,0,0,0,0,0,155211.776
Anonymous 14-11-22 09h35m,433.0,686.8165,516.7563,155224.2484,155490.8874,266.639,0.3279,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,155236.7489
Anonymous 14-11-22 09h35m,,,,,,,,620.0,155490.8874,155507.5497,16.6623,0.6619,78.9067,5420.008,,343.4652,0,0,0,1,0,0,1,0,0,0,0,0,155495.0491
Anonymous 14-11-22 09h35m,434.0,746.1192,499.6621,155507.5497,155765.8884,258.3387,0.2241,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,155511.7185
Anonymous 14-11-22 09h35m,,,,,,,,621.0,155765.8884,155807.5743,41.6859,1.9336,98.7678,4092.7947,-4495.1242,14.3227,0,0,0,1,0,0,1,0,0,0,0,0,155770.0202
Anonymous 14-11-22 09h35m,435.0,826.69,495.81,155807.5743,156015.8599,208.2856,0.2497,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,155811.7379
Anonymous 14-11-22 09h35m,,,,,,,,622.0,156015.8599,156040.8461,24.9863,0.8879,53.2947,2930.4853,-1495.5253,27.4287,0,0,0,1,0,0,1,0,0,0,0,0,156020.0224
Anonymous 14-11-22 09h35m,436.0,883.0846,492.3023,156040.8461,156590.763,549.9169,0.2701,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,156045.0312
Anonymous 14-11-22 09h35m,,,,,,,,623.0,156590.763,156649.1362,58.3732,9.0538,300.6339,22319.1773,-7277.6842,355.6013,0,0,0,0,0,0,0,0,0,0,0,0,156594.9273
Anonymous 14-11-22 09h35m,,,,,,,,625.0,156699.0995,156715.8123,16.7128,0.3782,44.4523,1965.1288,-233.6643,298.2497,0,0,0,0,0,0,0,0,1,0,1,0,156711.6743
Anonymous 14-11-22 09h35m,,,,,,,,626.0,156774.1048,156790.778,16.6732,0.4561,53.8435,3619.7689,-1180.9675,127.4927,0,0,0,0,0,0,0,1,0,0,1,0,156786.6053
Anonymous 14-11-22 09h35m,437.0,1358.7501,434.2705,156790.778,156907.3929,116.6149,0.3555,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,156794.9506
Anonymous 14-11-22 09h35m,,,,,,,,627.0,156907.3929,156924.0755,16.6826,0.9261,60.103,5230.4868,-779.8454,205.4633,0,0,0,0,0,0,0,1,0,0,1,0,156911.5621
Anonymous 14-11-22 09h35m,438.0,1302.4173,390.6071,156924.0755,157090.7274,166.6518,0.3914,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,156936.5588
Anonymous 14-11-22 09h35m,,,,,,,,628.0,157090.7274,157115.7223,24.995,0.5454,41.1174,1691.8414,-399.4456,210.7841,0,0,0,0,0,0,0,1,0,0,1,0,157094.91
Anonymous 14-11-22 09h35m,439.0,1250.1915,396.342,157115.7223,157307.4101,191.6877,0.2403,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,157119.9005
Anonymous 14-11-22 09h35m,,,,,,,,629.0,157307.4101,157324.014,16.6039,1.0543,69.942,6759.1929,-1713.3854,73.457,0,0,0,0,0,0,0,1,0,0,1,0,157311.5707
Anonymous 14-11-22 09h35m,,,,,,,,630.0,157349.0372,157390.6896,41.6524,0.8805,48.7669,1970.8452,-1895.5352,67.7373,0,0,0,0,0,0,0,1,0,0,1,0,157361.5319
Anonymous 14-11-22 09h35m,440.0,1265.6275,504.0813,157390.6896,157640.6837,249.9941,0.3535,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,157394.8695
Anonymous 14-11-22 09h35m,,,,,,,,631.0,157640.6837,157674.001,33.3174,1.789,70.7847,4328.2218,-2656.3822,342.4744,0,0,0,0,0,0,0,1,0,0,1,0,157644.8556
Anonymous 14-11-22 09h35m,,,,,,,,632.0,157682.3251,157699.0125,16.6874,1.9365,126.5265,12034.8277,-1810.874,2.0665,0,0,0,0,0,0,0,0,1,0,1,0,157686.4764
Anonymous 14-11-22 09h35m,441.0,1467.2472,500.7255,157699.0125,157848.9861,149.9736,0.3005,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,157711.4736
Anonymous 14-11-22 09h35m,,,,,,,,633.0,157848.9861,157890.645,41.6589,1.7885,122.8382,7490.3952,-7479.9238,255.2646,0,0,0,0,0,0,0,0,1,0,1,0,157861.4572
Anonymous 14-11-22 09h35m,442.0,1449.4342,363.4072,157957.3159,158057.2824,99.9666,0.4978,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,157961.5104
Anonymous 14-11-22 09h35m,,,,,,,,635.0,158057.2824,158090.6053,33.3228,1.3057,57.408,2237.2951,-2243.9075,16.5457,0,0,0,0,0,0,0,0,0,0,1,0,158061.4307
Anonymous 14-11-22 09h35m,443.0,1535.404,385.91,158090.6053,158207.2914,116.6861,0.3397,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,158094.7718
Anonymous 14-11-22 09h35m,,,,,,,,636.0,158207.2914,158215.5973,8.3059,,34.0236,1318.6942,,,0,0,0,0,0,0,0,0,0,0,0,0,158211.4133
Anonymous 14-11-22 09h35m,,,,,,,,637.0,158223.9294,158290.616,66.6865,12.1241,449.4152,19012.3272,-25944.8554,178.6847,0,0,0,0,0,0,0,0,0,0,1,0,158236.4457
Anonymous 14-11-22 09h35m,,,,,,,,638.0,158307.2485,158332.278,25.0295,4.2206,251.5912,14338.093,-145.0164,174.6666,0,0,0,0,0,0,1,0,0,0,0,0,158311.4125
Anonymous 14-11-22 09h35m,,,,,,,,639.0,158340.586,158348.9123,8.3263,,120.4138,11633.4548,,,0,0,0,0,0,0,1,0,0,0,0,0,158344.7339
Anonymous 14-11-22 09h35m,444.0,691.6971,367.2085,158348.9123,158415.5982,66.6859,0.3696,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,158369.7418
Anonymous 14-11-22 09h35m,,,,,,,,640.0,158415.5982,158423.9006,8.3024,,69.2842,4849.2817,,,0,0,0,0,0,0,1,0,0,0,0,0,158419.726
Anonymous 14-11-22 09h35m,445.0,658.069,386.4157,158423.9006,158532.2255,108.3249,0.3738,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,158436.5398
Anonymous 14-11-22 09h35m,,,,,,,,641.0,158532.2255,158598.9348,66.7093,9.7796,334.7063,21620.0387,-9989.7412,157.1381,0,0,0,0,0,0,1,0,0,0,0,0,158536.3861
Anonymous 14-11-22 09h35m,446.0,218.8815,554.4092,158598.9348,158765.552,166.6172,0.3227,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,158611.3702
Anonymous 14-11-22 09h35m,,,,,,,,642.0,158765.552,158798.9101,33.3581,1.1489,54.5824,4229.2482,-877.4091,150.3169,0,0,0,0,0,0,1,0,0,0,0,0,158786.3714
Anonymous 14-11-22 09h35m,447.0,148.2663,556.0838,158798.9101,159015.5309,216.6209,0.3519,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,158811.3668
Anonymous 14-11-22 09h35m,,,,,,,,643.0,159015.5309,159057.1657,41.6348,1.7284,49.031,3575.8361,,1.5911,0,0,0,0,0,0,1,0,0,0,0,0,159019.6588
Anonymous 14-11-22 09h35m,,,,,,,,644.0,159082.1617,159123.8144,41.6526,0.413,48.9946,4163.7924,-1561.2349,247.1663,0,0,0,0,0,0,1,0,0,0,0,0,159086.3187
Anonymous 14-11-22 09h35m,,,,,,,,645.0,159132.148,159165.5068,33.3588,1.0695,47.7337,1478.8983,-1951.4146,292.3316,0,0,1,0,0,0,1,0,0,0,0,0,159136.3148
Anonymous 14-11-22 09h35m,,,,,,,,646.0,159173.8338,159265.4629,91.629,7.4672,137.7777,4971.7408,-9560.5913,340.39,0,0,1,0,0,0,1,0,0,0,0,0,159186.3745
